# index 0: u''=-u
3.97014 -0.736948 -0.67595 
3.97029 -0.73705 -0.675838 
3.97044 -0.737153 -0.675726 
3.97059 -0.737255 -0.675614 
3.97074 -0.737358 -0.675502 
3.97089 -0.73746 -0.675391 
3.97105 -0.737563 -0.675279 
3.9712 -0.737665 -0.675167 
3.97135 -0.737767 -0.675055 
3.9715 -0.73787 -0.674943 
3.97165 -0.737972 -0.674831 
3.9718 -0.738074 -0.674719 
3.97196 -0.738177 -0.674607 
3.97211 -0.738279 -0.674496 
3.97226 -0.738381 -0.674384 
3.97241 -0.738483 -0.674272 
3.97256 -0.738586 -0.67416 
3.97271 -0.738688 -0.674048 
3.97287 -0.73879 -0.673936 
3.97302 -0.738892 -0.673824 
3.97317 -0.738994 -0.673711 
3.97332 -0.739097 -0.673599 
3.97347 -0.739199 -0.673487 
3.97362 -0.739301 -0.673375 
3.97378 -0.739403 -0.673263 
3.97393 -0.739505 -0.673151 
3.97408 -0.739607 -0.673039 
3.97423 -0.739709 -0.672927 
3.97438 -0.739811 -0.672814 
3.97453 -0.739913 -0.672702 
3.97469 -0.740015 -0.67259 
3.97484 -0.740117 -0.672478 
3.97499 -0.740219 -0.672366 
3.97514 -0.740321 -0.672253 
3.97529 -0.740423 -0.672141 
3.97544 -0.740525 -0.672029 
3.9756 -0.740627 -0.671917 
3.97575 -0.740729 -0.671804 
3.9759 -0.740831 -0.671692 
3.97605 -0.740932 -0.67158 
3.9762 -0.741034 -0.671467 
3.97635 -0.741136 -0.671355 
3.97651 -0.741238 -0.671242 
3.97666 -0.74134 -0.67113 
3.97681 -0.741441 -0.671018 
3.97696 -0.741543 -0.670905 
3.97711 -0.741645 -0.670793 
3.97726 -0.741747 -0.67068 
3.97742 -0.741848 -0.670568 
3.97757 -0.74195 -0.670455 
3.97772 -0.742052 -0.670343 
3.97787 -0.742153 -0.67023 
3.97802 -0.742255 -0.670118 
3.97817 -0.742357 -0.670005 
3.97832 -0.742458 -0.669892 
3.97848 -0.74256 -0.66978 
3.97863 -0.742661 -0.669667 
3.97878 -0.742763 -0.669555 
3.97893 -0.742864 -0.669442 
3.97908 -0.742966 -0.669329 
3.97923 -0.743067 -0.669217 
3.97939 -0.743169 -0.669104 
3.97954 -0.74327 -0.668991 
3.97969 -0.743372 -0.668879 
3.97984 -0.743473 -0.668766 
3.97999 -0.743574 -0.668653 
3.98014 -0.743676 -0.66854 
3.9803 -0.743777 -0.668428 
3.98045 -0.743879 -0.668315 
3.9806 -0.74398 -0.668202 
3.98075 -0.744081 -0.668089 
3.9809 -0.744183 -0.667976 
3.98105 -0.744284 -0.667863 
3.98121 -0.744385 -0.667751 
3.98136 -0.744486 -0.667638 
3.98151 -0.744588 -0.667525 
3.98166 -0.744689 -0.667412 
3.98181 -0.74479 -0.667299 
3.98196 -0.744891 -0.667186 
3.98212 -0.744992 -0.667073 
3.98227 -0.745093 -0.66696 
3.98242 -0.745195 -0.666847 
3.98257 -0.745296 -0.666734 
3.98272 -0.745397 -0.666621 
3.98287 -0.745498 -0.666508 
3.98303 -0.745599 -0.666395 
3.98318 -0.7457 -0.666282 
3.98333 -0.745801 -0.666169 
3.98348 -0.745902 -0.666056 
3.98363 -0.746003 -0.665943 
3.98378 -0.746104 -0.665829 
3.98394 -0.746205 -0.665716 
3.98409 -0.746306 -0.665603 
3.98424 -0.746407 -0.66549 
3.98439 -0.746508 -0.665377 
3.98454 -0.746609 -0.665264 
3.98469 -0.746709 -0.66515 
3.98485 -0.74681 -0.665037 
3.985 -0.746911 -0.664924 
3.98515 -0.747012 -0.664811 
3.9853 -0.747113 -0.664697 
3.98545 -0.747214 -0.664584 
3.9856 -0.747314 -0.664471 
3.98576 -0.747415 -0.664357 
3.98591 -0.747516 -0.664244 
3.98606 -0.747617 -0.664131 
3.98621 -0.747717 -0.664017 
3.98636 -0.747818 -0.663904 
3.98651 -0.747919 -0.66379 
3.98667 -0.748019 -0.663677 
3.98682 -0.74812 -0.663564 
3.98697 -0.74822 -0.66345 
3.98712 -0.748321 -0.663337 
3.98727 -0.748422 -0.663223 
3.98742 -0.748522 -0.66311 
3.98757 -0.748623 -0.662996 
3.98773 -0.748723 -0.662883 
3.98788 -0.748824 -0.662769 
3.98803 -0.748924 -0.662656 
3.98818 -0.749025 -0.662542 
3.98833 -0.749125 -0.662428 
3.98848 -0.749226 -0.662315 
3.98864 -0.749326 -0.662201 
3.98879 -0.749426 -0.662088 
3.98894 -0.749527 -0.661974 
3.98909 -0.749627 -0.66186 
3.98924 -0.749728 -0.661747 
3.98939 -0.749828 -0.661633 
3.98955 -0.749928 -0.661519 
3.9897 -0.750029 -0.661405 
3.98985 -0.750129 -0.661292 
3.99 -0.750229 -0.661178 
3.99015 -0.750329 -0.661064 
3.9903 -0.75043 -0.66095 
3.99046 -0.75053 -0.660837 
3.99061 -0.75063 -0.660723 
3.99076 -0.75073 -0.660609 
3.99091 -0.75083 -0.660495 
3.99106 -0.750931 -0.660381 
3.99121 -0.751031 -0.660267 
3.99137 -0.751131 -0.660153 
3.99152 -0.751231 -0.66004 
3.99167 -0.751331 -0.659926 
3.99182 -0.751431 -0.659812 
3.99197 -0.751531 -0.659698 
3.99212 -0.751631 -0.659584 
3.99228 -0.751731 -0.65947 
3.99243 -0.751831 -0.659356 
3.99258 -0.751931 -0.659242 
3.99273 -0.752031 -0.659128 
3.99288 -0.752131 -0.659014 
3.99303 -0.752231 -0.6589 
3.99319 -0.752331 -0.658786 
3.99334 -0.752431 -0.658671 
3.99349 -0.752531 -0.658557 
3.99364 -0.75263 -0.658443 
3.99379 -0.75273 -0.658329 
3.99394 -0.75283 -0.658215 
3.9941 -0.75293 -0.658101 
3.99425 -0.75303 -0.657987 
3.9944 -0.753129 -0.657872 
3.99455 -0.753229 -0.657758 
3.9947 -0.753329 -0.657644 
3.99485 -0.753429 -0.65753 
3.99501 -0.753528 -0.657415 
3.99516 -0.753628 -0.657301 
3.99531 -0.753728 -0.657187 
3.99546 -0.753827 -0.657073 
3.99561 -0.753927 -0.656958 
3.99576 -0.754027 -0.656844 
3.99592 -0.754126 -0.65673 
3.99607 -0.754226 -0.656615 
3.99622 -0.754325 -0.656501 
3.99637 -0.754425 -0.656386 
3.99652 -0.754524 -0.656272 
3.99667 -0.754624 -0.656158 
3.99682 -0.754723 -0.656043 
3.99698 -0.754823 -0.655929 
3.99713 -0.754922 -0.655814 
3.99728 -0.755022 -0.6557 
3.99743 -0.755121 -0.655585 
3.99758 -0.755221 -0.655471 
3.99773 -0.75532 -0.655356 
3.99789 -0.755419 -0.655242 
3.99804 -0.755519 -0.655127 
3.99819 -0.755618 -0.655013 
3.99834 -0.755717 -0.654898 
3.99849 -0.755817 -0.654783 
3.99864 -0.755916 -0.654669 
3.9988 -0.756015 -0.654554 
3.99895 -0.756114 -0.654439 
3.9991 -0.756214 -0.654325 
3.99925 -0.756313 -0.65421 
3.9994 -0.756412 -0.654095 
3.99955 -0.756511 -0.653981 
3.99971 -0.75661 -0.653866 
3.99986 -0.75671 -0.653751 
4.00001 -0.756809 -0.653637 
4.00016 -0.756908 -0.653522 
4.00031 -0.757007 -0.653407 
4.00046 -0.757106 -0.653292 
4.00062 -0.757205 -0.653177 
4.00077 -0.757304 -0.653063 
4.00092 -0.757403 -0.652948 
4.00107 -0.757502 -0.652833 
4.00122 -0.757601 -0.652718 
4.00137 -0.7577 -0.652603 
4.00153 -0.757799 -0.652488 
4.00168 -0.757898 -0.652373 
4.00183 -0.757997 -0.652258 
4.00198 -0.758096 -0.652143 
4.00213 -0.758195 -0.652028 
4.00228 -0.758293 -0.651913 
4.00244 -0.758392 -0.651798 
4.00259 -0.758491 -0.651683 
4.00274 -0.75859 -0.651568 
4.00289 -0.758689 -0.651453 
4.00304 -0.758787 -0.651338 
4.00319 -0.758886 -0.651223 
4.00335 -0.758985 -0.651108 
4.0035 -0.759084 -0.650993 
4.00365 -0.759182 -0.650878 
4.0038 -0.759281 -0.650763 
4.00395 -0.75938 -0.650648 
4.0041 -0.759478 -0.650532 
4.00426 -0.759577 -0.650417 
4.00441 -0.759676 -0.650302 
4.00456 -0.759774 -0.650187 
4.00471 -0.759873 -0.650072 
4.00486 -0.759971 -0.649956 
4.00501 -0.76007 -0.649841 
4.00517 -0.760169 -0.649726 
4.00532 -0.760267 -0.649611 
4.00547 -0.760366 -0.649495 
4.00562 -0.760464 -0.64938 
4.00577 -0.760562 -0.649265 
4.00592 -0.760661 -0.649149 
4.00607 -0.760759 -0.649034 
4.00623 -0.760858 -0.648919 
4.00638 -0.760956 -0.648803 
4.00653 -0.761055 -0.648688 
4.00668 -0.761153 -0.648572 
4.00683 -0.761251 -0.648457 
4.00698 -0.76135 -0.648342 
4.00714 -0.761448 -0.648226 
4.00729 -0.761546 -0.648111 
4.00744 -0.761644 -0.647995 
4.00759 -0.761743 -0.64788 
4.00774 -0.761841 -0.647764 
4.00789 -0.761939 -0.647649 
4.00805 -0.762037 -0.647533 
4.0082 -0.762136 -0.647418 
4.00835 -0.762234 -0.647302 
4.0085 -0.762332 -0.647186 
4.00865 -0.76243 -0.647071 
4.0088 -0.762528 -0.646955 
4.00896 -0.762626 -0.64684 
4.00911 -0.762724 -0.646724 
4.00926 -0.762822 -0.646608 
4.00941 -0.76292 -0.646493 
4.00956 -0.763018 -0.646377 
4.00971 -0.763116 -0.646261 
4.00987 -0.763214 -0.646145 
4.01002 -0.763312 -0.64603 
4.01017 -0.76341 -0.645914 
4.01032 -0.763508 -0.645798 
4.01047 -0.763606 -0.645682 
4.01062 -0.763704 -0.645567 
4.01078 -0.763802 -0.645451 
4.01093 -0.7639 -0.645335 
4.01108 -0.763998 -0.645219 
4.01123 -0.764095 -0.645103 
4.01138 -0.764193 -0.644987 
4.01153 -0.764291 -0.644871 
4.01169 -0.764389 -0.644756 
4.01184 -0.764487 -0.64464 
4.01199 -0.764584 -0.644524 
4.01214 -0.764682 -0.644408 
4.01229 -0.76478 -0.644292 
4.01244 -0.764877 -0.644176 
4.0126 -0.764975 -0.64406 
4.01275 -0.765073 -0.643944 
4.0129 -0.76517 -0.643828 
4.01305 -0.765268 -0.643712 
4.0132 -0.765366 -0.643596 
4.01335 -0.765463 -0.64348 
4.01351 -0.765561 -0.643364 
4.01366 -0.765658 -0.643247 
4.01381 -0.765756 -0.643131 
4.01396 -0.765853 -0.643015 
4.01411 -0.765951 -0.642899 
4.01426 -0.766048 -0.642783 
4.01442 -0.766146 -0.642667 
4.01457 -0.766243 -0.642551 
4.01472 -0.766341 -0.642434 
4.01487 -0.766438 -0.642318 
4.01502 -0.766536 -0.642202 
4.01517 -0.766633 -0.642086 
4.01532 -0.76673 -0.641969 
4.01548 -0.766828 -0.641853 
4.01563 -0.766925 -0.641737 
4.01578 -0.767022 -0.641621 
4.01593 -0.76712 -0.641504 
4.01608 -0.767217 -0.641388 
4.01623 -0.767314 -0.641272 
4.01639 -0.767411 -0.641155 
4.01654 -0.767508 -0.641039 
4.01669 -0.767606 -0.640922 
4.01684 -0.767703 -0.640806 
4.01699 -0.7678 -0.64069 
4.01714 -0.767897 -0.640573 
4.0173 -0.767994 -0.640457 
4.01745 -0.768091 -0.64034 
4.0176 -0.768189 -0.640224 
4.01775 -0.768286 -0.640107 
4.0179 -0.768383 -0.639991 
4.01805 -0.76848 -0.639874 
4.01821 -0.768577 -0.639758 
4.01836 -0.768674 -0.639641 
4.01851 -0.768771 -0.639525 
4.01866 -0.768868 -0.639408 
4.01881 -0.768965 -0.639291 
4.01896 -0.769062 -0.639175 
4.01912 -0.769158 -0.639058 
4.01927 -0.769255 -0.638941 
4.01942 -0.769352 -0.638825 
4.01957 -0.769449 -0.638708 
4.01972 -0.769546 -0.638591 
4.01987 -0.769643 -0.638475 
4.02003 -0.76974 -0.638358 
4.02018 -0.769836 -0.638241 
4.02033 -0.769933 -0.638125 
4.02048 -0.77003 -0.638008 
4.02063 -0.770127 -0.637891 
4.02078 -0.770223 -0.637774 
4.02094 -0.77032 -0.637657 
4.02109 -0.770417 -0.637541 
4.02124 -0.770513 -0.637424 
4.02139 -0.77061 -0.637307 
4.02154 -0.770707 -0.63719 
4.02169 -0.770803 -0.637073 
4.02185 -0.7709 -0.636956 
4.022 -0.770996 -0.636839 
4.02215 -0.771093 -0.636722 
4.0223 -0.77119 -0.636606 
4.02245 -0.771286 -0.636489 
4.0226 -0.771383 -0.636372 
4.02276 -0.771479 -0.636255 
4.02291 -0.771576 -0.636138 
4.02306 -0.771672 -0.636021 
4.02321 -0.771768 -0.635904 
4.02336 -0.771865 -0.635787 
4.02351 -0.771961 -0.63567 
4.02367 -0.772058 -0.635552 
4.02382 -0.772154 -0.635435 
4.02397 -0.77225 -0.635318 
4.02412 -0.772347 -0.635201 
4.02427 -0.772443 -0.635084 
4.02442 -0.772539 -0.634967 
4.02457 -0.772636 -0.63485 
4.02473 -0.772732 -0.634733 
4.02488 -0.772828 -0.634615 
4.02503 -0.772924 -0.634498 
4.02518 -0.773021 -0.634381 
4.02533 -0.773117 -0.634264 
4.02548 -0.773213 -0.634147 
4.02564 -0.773309 -0.634029 
4.02579 -0.773405 -0.633912 
4.02594 -0.773501 -0.633795 
4.02609 -0.773597 -0.633677 
4.02624 -0.773693 -0.63356 
4.02639 -0.77379 -0.633443 
4.02655 -0.773886 -0.633325 
4.0267 -0.773982 -0.633208 
4.02685 -0.774078 -0.633091 
4.027 -0.774174 -0.632973 
4.02715 -0.77427 -0.632856 
4.0273 -0.774366 -0.632739 
4.02746 -0.774461 -0.632621 
4.02761 -0.774557 -0.632504 
4.02776 -0.774653 -0.632386 
4.02791 -0.774749 -0.632269 
4.02806 -0.774845 -0.632151 
4.02821 -0.774941 -0.632034 
4.02837 -0.775037 -0.631916 
4.02852 -0.775133 -0.631799 
4.02867 -0.775228 -0.631681 
4.02882 -0.775324 -0.631564 
4.02897 -0.77542 -0.631446 
4.02912 -0.775516 -0.631328 
4.02928 -0.775611 -0.631211 
4.02943 -0.775707 -0.631093 
4.02958 -0.775803 -0.630976 
4.02973 -0.775898 -0.630858 
4.02988 -0.775994 -0.63074 
4.03003 -0.77609 -0.630623 
4.03019 -0.776185 -0.630505 
4.03034 -0.776281 -0.630387 
4.03049 -0.776377 -0.630269 
4.03064 -0.776472 -0.630152 
4.03079 -0.776568 -0.630034 
4.03094 -0.776663 -0.629916 
4.0311 -0.776759 -0.629798 
4.03125 -0.776854 -0.629681 
4.0314 -0.77695 -0.629563 
4.03155 -0.777045 -0.629445 
4.0317 -0.777141 -0.629327 
4.03185 -0.777236 -0.629209 
4.03201 -0.777331 -0.629091 
4.03216 -0.777427 -0.628974 
4.03231 -0.777522 -0.628856 
4.03246 -0.777617 -0.628738 
4.03261 -0.777713 -0.62862 
4.03276 -0.777808 -0.628502 
4.03292 -0.777903 -0.628384 
4.03307 -0.777999 -0.628266 
4.03322 -0.778094 -0.628148 
4.03337 -0.778189 -0.62803 
4.03352 -0.778284 -0.627912 
4.03367 -0.77838 -0.627794 
4.03382 -0.778475 -0.627676 
4.03398 -0.77857 -0.627558 
4.03413 -0.778665 -0.62744 
4.03428 -0.77876 -0.627322 
4.03443 -0.778855 -0.627204 
4.03458 -0.77895 -0.627085 
4.03473 -0.779046 -0.626967 
4.03489 -0.779141 -0.626849 
4.03504 -0.779236 -0.626731 
4.03519 -0.779331 -0.626613 
4.03534 -0.779426 -0.626495 
4.03549 -0.779521 -0.626376 
4.03564 -0.779616 -0.626258 
4.0358 -0.779711 -0.62614 
4.03595 -0.779806 -0.626022 
4.0361 -0.7799 -0.625904 
4.03625 -0.779995 -0.625785 
4.0364 -0.78009 -0.625667 
4.03655 -0.780185 -0.625549 
4.03671 -0.78028 -0.62543 
4.03686 -0.780375 -0.625312 
4.03701 -0.78047 -0.625194 
4.03716 -0.780564 -0.625075 
4.03731 -0.780659 -0.624957 
4.03746 -0.780754 -0.624839 
4.03762 -0.780849 -0.62472 
4.03777 -0.780943 -0.624602 
4.03792 -0.781038 -0.624483 
4.03807 -0.781133 -0.624365 
4.03822 -0.781227 -0.624246 
4.03837 -0.781322 -0.624128 
4.03853 -0.781417 -0.624009 
4.03868 -0.781511 -0.623891 
4.03883 -0.781606 -0.623772 
4.03898 -0.781701 -0.623654 
4.03913 -0.781795 -0.623535 
4.03928 -0.78189 -0.623417 
4.03944 -0.781984 -0.623298 
4.03959 -0.782079 -0.62318 
4.03974 -0.782173 -0.623061 
4.03989 -0.782268 -0.622942 
4.04004 -0.782362 -0.622824 
4.04019 -0.782457 -0.622705 
4.04035 -0.782551 -0.622587 
4.0405 -0.782645 -0.622468 
4.04065 -0.78274 -0.622349 
4.0408 -0.782834 -0.62223 
4.04095 -0.782928 -0.622112 
4.0411 -0.783023 -0.621993 
4.04126 -0.783117 -0.621874 
4.04141 -0.783211 -0.621756 
4.04156 -0.783306 -0.621637 
4.04171 -0.7834 -0.621518 
4.04186 -0.783494 -0.621399 
4.04201 -0.783588 -0.62128 
4.04217 -0.783683 -0.621162 
4.04232 -0.783777 -0.621043 
4.04247 -0.783871 -0.620924 
4.04262 -0.783965 -0.620805 
4.04277 -0.784059 -0.620686 
4.04292 -0.784153 -0.620567 
4.04307 -0.784247 -0.620448 
4.04323 -0.784341 -0.620329 
4.04338 -0.784436 -0.62021 
4.04353 -0.78453 -0.620091 
4.04368 -0.784624 -0.619972 
4.04383 -0.784718 -0.619853 
4.04398 -0.784812 -0.619734 
4.04414 -0.784906 -0.619615 
4.04429 -0.784999 -0.619496 
4.04444 -0.785093 -0.619377 
4.04459 -0.785187 -0.619258 
4.04474 -0.785281 -0.619139 
4.04489 -0.785375 -0.61902 
4.04505 -0.785469 -0.618901 
4.0452 -0.785563 -0.618782 
4.04535 -0.785657 -0.618663 
4.0455 -0.78575 -0.618544 
4.04565 -0.785844 -0.618425 
4.0458 -0.785938 -0.618305 
4.04596 -0.786032 -0.618186 
4.04611 -0.786125 -0.618067 
4.04626 -0.786219 -0.617948 
4.04641 -0.786313 -0.617829 
4.04656 -0.786407 -0.617709 
4.04671 -0.7865 -0.61759 
4.04687 -0.786594 -0.617471 
4.04702 -0.786687 -0.617351 
4.04717 -0.786781 -0.617232 
4.04732 -0.786875 -0.617113 
4.04747 -0.786968 -0.616994 
4.04762 -0.787062 -0.616874 
4.04778 -0.787155 -0.616755 
4.04793 -0.787249 -0.616635 
4.04808 -0.787342 -0.616516 
4.04823 -0.787436 -0.616397 
4.04838 -0.787529 -0.616277 
4.04853 -0.787623 -0.616158 
4.04869 -0.787716 -0.616038 
4.04884 -0.78781 -0.615919 
4.04899 -0.787903 -0.615799 
4.04914 -0.787996 -0.61568 
4.04929 -0.78809 -0.61556 
4.04944 -0.788183 -0.615441 
4.0496 -0.788276 -0.615321 
4.04975 -0.78837 -0.615202 
4.0499 -0.788463 -0.615082 
4.05005 -0.788556 -0.614963 
4.0502 -0.788649 -0.614843 
4.05035 -0.788743 -0.614724 
4.05051 -0.788836 -0.614604 
4.05066 -0.788929 -0.614484 
4.05081 -0.789022 -0.614365 
4.05096 -0.789115 -0.614245 
4.05111 -0.789208 -0.614125 
4.05126 -0.789302 -0.614006 
4.05141 -0.789395 -0.613886 
4.05157 -0.789488 -0.613766 
4.05172 -0.789581 -0.613647 
4.05187 -0.789674 -0.613527 
4.05202 -0.789767 -0.613407 
4.05217 -0.78986 -0.613287 
4.05232 -0.789953 -0.613168 
4.05248 -0.790046 -0.613048 
4.05263 -0.790139 -0.612928 
4.05278 -0.790232 -0.612808 
4.05293 -0.790325 -0.612688 
4.05308 -0.790418 -0.612568 
4.05323 -0.79051 -0.612449 
4.05339 -0.790603 -0.612329 
4.05354 -0.790696 -0.612209 
4.05369 -0.790789 -0.612089 
4.05384 -0.790882 -0.611969 
4.05399 -0.790975 -0.611849 
4.05414 -0.791067 -0.611729 
4.0543 -0.79116 -0.611609 
4.05445 -0.791253 -0.611489 
4.0546 -0.791346 -0.611369 
4.05475 -0.791438 -0.611249 
4.0549 -0.791531 -0.611129 
4.05505 -0.791624 -0.611009 
4.05521 -0.791716 -0.610889 
4.05536 -0.791809 -0.610769 
4.05551 -0.791901 -0.610649 
4.05566 -0.791994 -0.610529 
4.05581 -0.792087 -0.610409 
4.05596 -0.792179 -0.610289 
4.05612 -0.792272 -0.610168 
4.05627 -0.792364 -0.610048 
4.05642 -0.792457 -0.609928 
4.05657 -0.792549 -0.609808 
4.05672 -0.792642 -0.609688 
4.05687 -0.792734 -0.609568 
4.05703 -0.792827 -0.609447 
4.05718 -0.792919 -0.609327 
4.05733 -0.793011 -0.609207 
4.05748 -0.793104 -0.609087 
4.05763 -0.793196 -0.608966 
4.05778 -0.793288 -0.608846 
4.05794 -0.793381 -0.608726 
4.05809 -0.793473 -0.608605 
4.05824 -0.793565 -0.608485 
4.05839 -0.793658 -0.608365 
4.05854 -0.79375 -0.608244 
4.05869 -0.793842 -0.608124 
4.05885 -0.793934 -0.608004 
4.059 -0.794026 -0.607883 
4.05915 -0.794119 -0.607763 
4.0593 -0.794211 -0.607642 
4.05945 -0.794303 -0.607522 
4.0596 -0.794395 -0.607402 
4.05976 -0.794487 -0.607281 
4.05991 -0.794579 -0.607161 
4.06006 -0.794671 -0.60704 
4.06021 -0.794763 -0.60692 
4.06036 -0.794855 -0.606799 
4.06051 -0.794947 -0.606679 
4.06066 -0.795039 -0.606558 
4.06082 -0.795131 -0.606437 
4.06097 -0.795223 -0.606317 
4.06112 -0.795315 -0.606196 
4.06127 -0.795407 -0.606076 
4.06142 -0.795499 -0.605955 
4.06157 -0.795591 -0.605834 
4.06173 -0.795683 -0.605714 
4.06188 -0.795775 -0.605593 
4.06203 -0.795866 -0.605472 
4.06218 -0.795958 -0.605352 
4.06233 -0.79605 -0.605231 
4.06248 -0.796142 -0.60511 
4.06264 -0.796233 -0.60499 
4.06279 -0.796325 -0.604869 
4.06294 -0.796417 -0.604748 
4.06309 -0.796509 -0.604627 
4.06324 -0.7966 -0.604506 
4.06339 -0.796692 -0.604386 
4.06355 -0.796784 -0.604265 
4.0637 -0.796875 -0.604144 
4.06385 -0.796967 -0.604023 
4.064 -0.797058 -0.603902 
4.06415 -0.79715 -0.603781 
4.0643 -0.797241 -0.603661 
4.06446 -0.797333 -0.60354 
4.06461 -0.797425 -0.603419 
4.06476 -0.797516 -0.603298 
4.06491 -0.797607 -0.603177 
4.06506 -0.797699 -0.603056 
4.06521 -0.79779 -0.602935 
4.06537 -0.797882 -0.602814 
4.06552 -0.797973 -0.602693 
4.06567 -0.798065 -0.602572 
4.06582 -0.798156 -0.602451 
4.06597 -0.798247 -0.60233 
4.06612 -0.798339 -0.602209 
4.06628 -0.79843 -0.602088 
4.06643 -0.798521 -0.601967 
4.06658 -0.798612 -0.601846 
4.06673 -0.798704 -0.601724 
4.06688 -0.798795 -0.601603 
4.06703 -0.798886 -0.601482 
4.06719 -0.798977 -0.601361 
4.06734 -0.799069 -0.60124 
4.06749 -0.79916 -0.601119 
4.06764 -0.799251 -0.600998 
4.06779 -0.799342 -0.600876 
4.06794 -0.799433 -0.600755 
4.0681 -0.799524 -0.600634 
4.06825 -0.799615 -0.600513 
4.0684 -0.799706 -0.600391 
4.06855 -0.799797 -0.60027 
4.0687 -0.799888 -0.600149 
4.06885 -0.799979 -0.600028 
4.06901 -0.80007 -0.599906 
4.06916 -0.800161 -0.599785 
4.06931 -0.800252 -0.599664 
4.06946 -0.800343 -0.599542 
4.06961 -0.800434 -0.599421 
4.06976 -0.800525 -0.599299 
4.06991 -0.800616 -0.599178 
4.07007 -0.800707 -0.599057 
4.07022 -0.800798 -0.598935 
4.07037 -0.800888 -0.598814 
4.07052 -0.800979 -0.598692 
4.07067 -0.80107 -0.598571 
4.07082 -0.801161 -0.598449 
4.07098 -0.801251 -0.598328 
4.07113 -0.801342 -0.598206 
4.07128 -0.801433 -0.598085 
4.07143 -0.801523 -0.597963 
4.07158 -0.801614 -0.597842 
4.07173 -0.801705 -0.59772 
4.07189 -0.801795 -0.597599 
4.07204 -0.801886 -0.597477 
4.07219 -0.801977 -0.597355 
4.07234 -0.802067 -0.597234 
4.07249 -0.802158 -0.597112 
4.07264 -0.802248 -0.596991 
4.0728 -0.802339 -0.596869 
4.07295 -0.802429 -0.596747 
4.0731 -0.80252 -0.596625 
4.07325 -0.80261 -0.596504 
4.0734 -0.802701 -0.596382 
4.07355 -0.802791 -0.59626 
4.07371 -0.802882 -0.596139 
4.07386 -0.802972 -0.596017 
4.07401 -0.803062 -0.595895 
4.07416 -0.803153 -0.595773 
4.07431 -0.803243 -0.595652 
4.07446 -0.803333 -0.59553 
4.07462 -0.803424 -0.595408 
4.07477 -0.803514 -0.595286 
4.07492 -0.803604 -0.595164 
4.07507 -0.803694 -0.595042 
4.07522 -0.803785 -0.59492 
4.07537 -0.803875 -0.594799 
4.07553 -0.803965 -0.594677 
4.07568 -0.804055 -0.594555 
4.07583 -0.804145 -0.594433 
4.07598 -0.804235 -0.594311 
4.07613 -0.804326 -0.594189 
4.07628 -0.804416 -0.594067 
4.07644 -0.804506 -0.593945 
4.07659 -0.804596 -0.593823 
4.07674 -0.804686 -0.593701 
4.07689 -0.804776 -0.593579 
4.07704 -0.804866 -0.593457 
4.07719 -0.804956 -0.593335 
4.07735 -0.805046 -0.593213 
4.0775 -0.805136 -0.593091 
4.07765 -0.805226 -0.592969 
4.0778 -0.805316 -0.592846 
4.07795 -0.805405 -0.592724 
4.0781 -0.805495 -0.592602 
4.07826 -0.805585 -0.59248 
4.07841 -0.805675 -0.592358 
4.07856 -0.805765 -0.592236 
4.07871 -0.805855 -0.592113 
4.07886 -0.805944 -0.591991 
4.07901 -0.806034 -0.591869 
4.07916 -0.806124 -0.591747 
4.07932 -0.806214 -0.591625 
4.07947 -0.806303 -0.591502 
4.07962 -0.806393 -0.59138 
4.07977 -0.806483 -0.591258 
4.07992 -0.806572 -0.591135 
4.08007 -0.806662 -0.591013 
4.08023 -0.806752 -0.590891 
4.08038 -0.806841 -0.590768 
4.08053 -0.806931 -0.590646 
4.08068 -0.80702 -0.590524 
4.08083 -0.80711 -0.590401 
4.08098 -0.807199 -0.590279 
4.08114 -0.807289 -0.590157 
4.08129 -0.807378 -0.590034 
4.08144 -0.807468 -0.589912 
4.08159 -0.807557 -0.589789 
4.08174 -0.807647 -0.589667 
4.08189 -0.807736 -0.589544 
4.08205 -0.807825 -0.589422 
4.0822 -0.807915 -0.589299 
4.08235 -0.808004 -0.589177 
4.0825 -0.808093 -0.589054 
4.08265 -0.808183 -0.588932 
4.0828 -0.808272 -0.588809 
4.08296 -0.808361 -0.588687 
4.08311 -0.808451 -0.588564 
4.08326 -0.80854 -0.588441 
4.08341 -0.808629 -0.588319 
4.08356 -0.808718 -0.588196 
4.08371 -0.808807 -0.588074 
4.08387 -0.808897 -0.587951 
4.08402 -0.808986 -0.587828 
4.08417 -0.809075 -0.587706 
4.08432 -0.809164 -0.587583 
4.08447 -0.809253 -0.58746 
4.08462 -0.809342 -0.587337 
4.08478 -0.809431 -0.587215 
4.08493 -0.80952 -0.587092 
4.08508 -0.809609 -0.586969 
4.08523 -0.809698 -0.586846 
4.08538 -0.809787 -0.586724 
4.08553 -0.809876 -0.586601 
4.08569 -0.809965 -0.586478 
4.08584 -0.810054 -0.586355 
4.08599 -0.810143 -0.586232 
4.08614 -0.810232 -0.586109 
4.08629 -0.810321 -0.585987 
4.08644 -0.81041 -0.585864 
4.0866 -0.810498 -0.585741 
4.08675 -0.810587 -0.585618 
4.0869 -0.810676 -0.585495 
4.08705 -0.810765 -0.585372 
4.0872 -0.810854 -0.585249 
4.08735 -0.810942 -0.585126 
4.08751 -0.811031 -0.585003 
4.08766 -0.81112 -0.58488 
4.08781 -0.811208 -0.584757 
